pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_insol,st_teff,st_rad,st_mass,habitable
0.86,0.566,0.085,0.0,50.389,5212.0,0.781,0.798,0
1.24,2.07,0.118,0.0,26.373,5212.0,0.781,0.798,0
0.80628032,0.449,0.06574,0.0,81.3,5208.0,0.772,0.796,0
0.89,0.64,0.051,0.0,27.189,3903.0,0.504,0.553,0
1.38,2.48,0.065,0.0,16.561,3903.0,0.504,0.553,0
1.84,4.04,0.054,0.0,64.845,4648.0,0.674,0.652,0
1.31,2.27,0.115,0.0,14.404,4648.0,0.674,0.652,0
1.24,2.07,0.146,0.0,8.949,4648.0,0.674,0.652,0
1.46,2.73,0.102,0.0,154.803,6184.0,1.066,0.933,0
2.71,7.8,0.179,0.0,49.973,6184.0,1.066,0.933,0
1.57,3.09,0.057,0.0,844.979,6133.0,1.335,1.163,0
1.81,3.93,0.115,0.0,209.368,6133.0,1.335,1.163,0
1.84,4.04,0.063,0.0,69.57,5036.0,0.834,0.794,0
2.67,7.61,0.12,0.0,19.404,5036.0,0.834,0.794,0
3.43,11.6,0.246,0.0,4.619,5036.0,0.834,0.794,0
2.72,7.85,0.21,0.0,21.805,5908.0,0.954,0.94,0
2.85,8.5,0.381,0.0,6.599,5908.0,0.954,0.94,0
3.53,12.2,0.178,0.0,23.9,6248.0,1.086,0.827,0
4.3,2.9,0.307,0.0,8.1,6248.0,1.086,0.827,0
4.01,2.7,0.372,0.0,5.5,6248.0,1.086,0.827,0
1.498,3.83,0.11419,0.0,247.0,5979.0,1.634,1.034,0
3.679,7.13,0.12692,0.0,191.0,5979.0,1.634,1.034,0
1.65,3.36,0.044,0.0,415.434,6053.0,1.058,0.994,0
2.1,5.06,0.075,0.0,146.5,6053.0,1.058,0.994,0
1.45,2.7,0.086,0.0,411.905,6169.0,1.343,1.191,0
2.52,6.9,0.3,0.0,33.948,6169.0,1.343,1.191,0
0.88,0.615,0.087,0.0,207.336,5788.0,0.722,0.904,0
1.45,2.7,0.207,0.0,36.667,5788.0,0.722,0.904,0
1.16,1.65,0.048,0.0,1000.243,5593.0,1.485,1.226,0
1.69,66.4,0.079,0.0,376.29,5593.0,1.485,1.226,0
2.05,4.86,0.107,0.0,203.761,5593.0,1.485,1.226,0
1.55,3.02,0.178,0.0,68.71,6108.0,1.284,1.076,0
2.15,5.27,0.312,0.0,22.234,6108.0,1.284,1.076,0
2.04,4.82,0.098,0.0,132.15,6012.0,1.048,1.02,0
1.64,3.33,0.137,0.0,66.87,6012.0,1.048,1.02,0
1.46,2.73,0.045,0.0,1873.311,6209.0,1.048,1.088,0
1.79,3.86,0.11,0.0,286.6,6209.0,1.048,1.088,0
1.3,2.24,0.201,0.0,5.985,4710.0,0.695,0.768,0
1.2,1.87,0.253,0.0,3.761,4710.0,0.695,0.768,0
3.26,10.7,0.186,0.0,107.58,5502.0,2.019,1.165,0
3.88,14.3,0.36,0.0,28.681,5502.0,2.019,1.165,0
1.13,1.51,0.03,0.0,40.295,3591.0,0.471,0.5,0
1.41,2.57,0.094,0.0,4.21,3591.0,0.471,0.5,0
0.3098,0.79,0.1019,0.098,44.5,5357.0,0.789,0.79,0
0.755,1.3,0.139,0.099,23.9,5357.0,0.789,0.79,0
2.03,2.0,0.2109,0.1,10.39,5357.0,0.789,0.79,0
1.59,3.15,0.054,0.0,361.514,5852.0,0.9,0.982,0
1.91,4.31,0.14,0.0,54.197,5852.0,0.9,0.982,0
1.89,4.23,0.2,0.0,41.737,5666.0,0.992,0.876,0
1.78,3.82,0.313,0.0,17.063,5666.0,0.992,0.876,0
1.36,2.42,0.075,0.0,384.627,6509.0,1.137,1.202,0
2.09,5.02,0.154,0.0,91.881,6509.0,1.137,1.202,0
1.69,3.5,0.201,0.0,53.471,6509.0,1.137,1.202,0
1.36,2.42,0.06,0.0,453.872,5787.0,0.845,0.981,0
1.24,2.07,0.126,0.0,103.756,5787.0,0.845,0.981,0
1.03,1.08,0.029,0.0,2014.661,5977.0,0.911,1.033,0
1.1,1.37,0.042,0.0,966.591,5977.0,0.911,1.033,0
1.31,2.27,0.056,0.0,548.099,5977.0,0.911,1.033,0
1.45,2.7,0.101,0.0,64.444,5826.0,0.837,0.891,0
2.65,7.51,0.141,0.0,33.152,5826.0,0.837,0.891,0
1.07,1.24,0.057,0.0,689.912,5900.0,1.175,0.968,0
1.79,3.86,0.115,0.0,168.29,5900.0,1.175,0.968,0
1.39,2.51,0.109,0.0,139.112,5949.0,1.224,1.043,0
2.06,4.9,0.182,0.0,49.855,5949.0,1.224,1.043,0
0.75,0.347,0.112,0.0,17.819,4661.0,0.671,0.78,0
0.7,0.271,0.166,0.0,8.166,4661.0,0.671,0.78,0
1.66,3.39,0.152,0.0,90.346,6054.0,1.306,1.125,0
2.29,5.86,0.326,0.0,19.793,6054.0,1.306,1.125,0
1.19,1.81,0.05,0.0,808.093,6045.0,1.224,0.99,0
1.27,2.15,0.078,0.0,333.565,6045.0,1.224,0.99,0
0.99,0.937,0.066,0.0,716.085,6152.0,1.568,1.144,0
1.12,1.46,0.117,0.0,225.331,6152.0,1.568,1.144,0
1.0667865,1.23,0.08364,0.0,436.7,6197.0,2.188,1.198,0
1.32,2.3,0.055,0.0,381.465,5600.0,0.945,1.002,0
1.59,3.15,0.097,0.0,124.743,5600.0,0.945,1.002,0
1.32,2.3,0.095,0.0,20.91,4710.0,0.672,0.669,0
1.24,2.07,0.172,0.0,6.44,4710.0,0.672,0.669,0
1.12,1.46,0.148,0.0,101.549,5577.0,0.882,0.882,0
1.13,1.51,0.236,0.0,40.099,5577.0,0.882,0.882,0
2.73,12.8,0.097,0.0,143.919,6326.0,1.126,0.992,0
3.04,13.2,0.127,0.0,83.155,6326.0,1.126,0.992,0
2.6186448,7.36,0.2872,0.0,15.0,5829.0,1.157,1.05,0
1.39,2.51,0.096,0.0,43.262,5178.0,0.767,0.825,0
1.58,3.12,0.155,0.0,16.657,5178.0,0.767,0.825,0
1.03,1.08,0.068,0.0,304.081,5774.0,1.046,0.85,0
0.89,0.64,0.098,0.0,144.963,5774.0,1.046,0.85,0
0.81,0.457,0.036,0.0,112.21,4498.0,0.586,0.635,0
0.86,0.566,0.093,0.0,16.64,4498.0,0.586,0.635,0
1.51,2.89,0.041,0.0,167.058,5376.0,0.792,0.765,0
1.46,2.73,0.11,0.0,22.735,5376.0,0.792,0.765,0
13.9,6388.1,0.164,0.112,90.22,6350.0,1.4,1.29,0
0.82,0.477,0.065,0.0,99.972,5166.0,0.776,0.787,0
0.79,0.418,0.101,0.0,41.351,5166.0,0.776,0.787,0
3.2,10.3,0.082,0.0,748.708,4940.0,3.569,1.334,0
3.54,12.3,0.161,0.0,193.095,4940.0,3.569,1.334,0
1.0,0.972,0.059,0.0,450.654,5938.0,1.129,0.874,0
1.1,1.37,0.093,0.0,185.098,5938.0,1.129,0.874,0
1.29,2.21,0.091,0.0,429.813,6189.0,1.382,1.256,0
1.33,2.33,0.124,0.0,231.213,6189.0,1.382,1.256,0
1.6,3.19,0.083,0.0,164.78,6402.0,1.132,0.87,0
1.66,3.39,0.11,0.0,94.528,6402.0,1.132,0.87,0
1.50066814,2.86,0.05904,0.0,302.0,6398.0,1.101,1.141,0
1.03,1.08,0.061,0.0,17.8,4262.0,0.556,0.622827,0
1.32,2.3,0.177,0.0,2.11,4262.0,0.556,0.622827,0
3.5,75.5,0.24067,0.0,13.731,5656.0,1.06,0.85,0
5.3,17.9,0.38946,0.0,5.244,5656.0,1.06,0.85,0
2.46,6.62,0.144,0.0,20.01,5307.0,0.767,0.844,0
6.18,31.6,0.48,0.0,1.8,5307.0,0.767,0.844,0
0.93,0.749,0.044,0.0,81.287,4493.0,0.613,0.649,0
1.01,1.01,0.087,0.0,20.556,4493.0,0.613,0.649,0
0.88,0.615,0.0618,0.0,40.831,4557.0,0.67,0.72,0
0.96,0.84,0.103,0.0,35.63,5502.0,0.68,0.902,0
1.43,2.63,0.155,0.0,15.69,5502.0,0.68,0.902,0
1.89,4.23,0.261,0.0,5.57,5502.0,0.68,0.902,0
4.002,24.472,0.0456,0.0,1245.431,5857.0,1.487,1.223,0
13.11,699.2,0.08,0.0,1187.965,6510.0,2.13,1.48,0
1.65,3.36,0.087,0.0,183.39,5886.0,1.145,1.08,0
1.49,2.83,0.134,0.0,76.86,5886.0,1.145,1.08,0
1.71,3.57,0.122,0.0,254.25,6117.0,1.333,1.173,0
2.15,5.27,0.269,0.0,51.996,6117.0,1.333,1.173,0
2.27,5.77,0.66886,0.0,8.485,6184.0,1.29,1.17,0
1.22,1.98,0.051,0.0,619.844,6090.0,1.264,1.072,0
1.56,3.05,0.068,0.0,353.973,6090.0,1.264,1.072,0
1.38,2.48,0.087,0.0,214.277,6090.0,1.264,1.072,0
1.46,2.73,0.102,0.0,157.481,6090.0,1.264,1.072,0
1.25,2.1,0.076,0.0,689.457,6090.0,1.329,1.299,0
1.75,3.71,0.297,0.0,45.154,6090.0,1.329,1.299,0
1.42,2.6,0.12178,0.0,285.295,6209.0,1.45,1.25,0
1.27,2.15,0.102,0.0,44.534,5654.0,0.884,0.86,0
1.72,3.61,0.118,0.0,33.153,5654.0,0.884,0.86,0
2.08,4.98,0.095,0.0,55.623,5818.0,0.893,0.873,0
4.66,19.6,0.188,0.0,14.086,5818.0,0.893,0.873,0
1.43,6.35,0.03599,0.0,826.933,5538.0,1.07,1.07,0
0.85,2.71,0.05531,0.0,349.769,5538.0,1.07,1.07,0
1.07,3.2,0.01531,0.0,4102.008,5476.0,1.01,1.0,0
0.82,5.0,0.03592,0.0,1503.581,6104.0,1.23,1.08,0
1.199,6.0,0.3192,0.69,6.15,5421.0,0.897,0.913,0
14.46,177.98,0.03101,0.0,2036.749,5750.0,1.29,1.15,0
2.838,8.44,0.1226,0.17,159.5,6273.0,1.352,1.214,0
2.401,25.6,0.0375,0.146,201.3,4974.0,0.82,0.87,0
4.421,26.4,0.0739,0.108,56.0,4974.0,0.82,0.87,0
3.319,15.2,0.279,0.128,3.9,4974.0,0.82,0.87,0
15.031269,299.07803,0.02897,0.0038,2144.307,5750.0,1.287,1.167,0
1.71,3.5,0.0543,0.0,241.171,5536.0,0.946,0.89,0
3.01,29.9,0.07195,0.0,137.086,5536.0,0.946,0.89,0
1.21,119.9,0.0426,0.0,69.834,4362.0,0.643,0.67,0
2.01,4.7,0.0695,0.0,26.237,4362.0,0.643,0.67,0
2.48,58.2,0.0674,0.0,224.089,5718.0,1.075,1.0,0
2.352,6.13,0.10454,0.0,93.072,5718.0,1.075,1.0,0
1.61,3.22,0.0407,0.0,583.25,5670.0,1.022,0.949,0
2.31,11.0,0.1006,0.0,43.624,5177.0,0.806,0.9,0
2.69,7.7,0.1194,0.0,30.968,5177.0,0.806,0.9,0
13.45,349.6112477,0.39249,0.2,8.877,5820.0,1.09,0.98,0
5.22108654,23.7,0.10632,0.0,107.6,5822.0,1.081,0.957,0
10.8,794.5,0.37,0.833,37.416,6430.0,1.74,1.39,0
0.78,0.705944,0.0116,0.04,22.388,3068.0,0.17,0.13,0
0.73,60.337,0.006,0.0,82.125,3068.0,0.17,0.13,0
0.57,0.357785,0.0154,0.02,12.538,3068.0,0.17,0.13,0
4.16,16.1,1.219,0.041,0.2,5308.0,0.757,0.794,0
12.89,136.66,0.082,0.0,264.983,5972.0,1.24,1.15,0
13.361,189.101,0.03585,0.019,649.148,5560.0,0.95,0.85,0
9.98,327.35,0.044,0.0,470.754,5460.0,0.94,1.01,0
10.962,79.45,0.0464,0.33,229.036,5170.0,0.86,0.93,0
12.22,108.06,0.0414,0.18,410.723,5725.0,0.92,0.91,0
13.79,92.17,0.091,0.57,208.721,5800.0,1.35,0.96,0
12.11,403.63,0.0433,0.22,195.088,5150.0,0.8,0.87,0
13.663771,1026.5909,0.046,0.017,1138.115,6041.0,1.42,1.32,0
3.25,10.6,0.2244,0.0,40.844,5884.0,1.485,1.166,0
1.75,3.71,0.4757,0.0,9.096,5884.0,1.485,1.166,0
0.764,0.37,0.0719,0.0,577.545,6004.0,1.092,1.071,0
0.668,0.229,0.0847,0.0,415.545,6004.0,1.092,1.071,0
1.11,1.41,0.1045,0.0,272.838,6004.0,1.092,1.071,0
12.834305,1719.4603,0.301,0.5134,97.846,4995.0,4.06,1.32,0
16.25,896.24,0.0679,0.119,1682.66,6360.0,2.26,1.46,0
12.67,908.96,0.1143,0.131,158.285,5977.0,1.38,1.198,0
22.31,266.97,0.0948,0.114,677.917,6161.0,3.21,1.538,0
2.73,7.9,0.339,0.19,1.69,4651.0,0.697,0.729,0
2.33,6.04,0.11452,0.0,14.52,4685.0,0.71,0.75,0
2.14,5.22,0.288,0.02,2.15,4551.0,0.68,0.707,0
1.12,1.46,0.166,0.03,1.4,3748.0,0.52,0.544,1
2.24,5.65,0.563,0.03,1.83,5431.0,0.866,0.884,0
12.22,317.82,0.0446,0.066,1109.223,5800.0,1.35,1.12,0
1.86,4.12,0.242,0.34,1.2,4134.0,0.559,0.575,1
1.64,3.33,0.64,0.1,0.21,4340.0,0.55,0.572,0
1.34,2.36,0.409,0.04,0.66,4402.0,0.598,0.609,1
2.33,6.04,0.495,0.11,0.86,4723.0,0.706,0.738,1
0.403,0.0374,0.04178,0.16,225.735,5046.0,0.752,0.758,0
0.497,0.0793,0.04881,0.31,165.73,5046.0,0.752,0.758,0
0.53,0.2,0.06,0.18,109.638,5046.0,0.752,0.758,0
0.546,0.1,0.0696,0.1,81.344,5046.0,0.752,0.758,0
0.741,0.332,0.0811,0.29,59.915,5046.0,0.752,0.758,0
1.58,3.12,0.0217,0.0,17.657,3157.0,0.21,0.18,0
2.51,6.85,0.0301,0.0,9.177,3157.0,0.21,0.18,0
1.25,2.1,0.0439,0.0,4.314,3157.0,0.21,0.18,0
1.5,2.86,0.0182,0.0,16.213,3359.0,0.24,0.22,0
1.11,1.41,0.0283,0.0,6.705,3359.0,0.24,0.22,0
1.35,2.39,0.0403,0.0,3.307,3359.0,0.24,0.22,0
18.49,435.41,0.0769,0.123,119.039,5493.0,1.05,1.0,0
2.056,4.88,0.1027,0.03,167.41,5649.18,1.467,1.02,0
2.764,8.07,0.1979,0.05,45.09,5649.18,1.467,1.02,0
10.76,160.497,0.03,0.11,68.37,3820.0,0.55,0.59,0
6.14,19.4,0.20092,0.02,94.325,6197.21,1.64162,1.19,0
2.62,12.5,0.13351,0.02,213.731,6197.21,1.64162,1.19,0
0.837,17.6,0.0827,0.14,557.205,6197.21,1.64162,1.19,0
1.63,3.29,1.046,0.0,1.1,5757.0,1.11,1.037,1
2.37,5.4,0.09528,0.32,117.7,5687.0,1.066,1.03,0
2.98467257,9.19,0.0996,0.0,244.47,6474.0,1.242,1.148,0
4.2,16.4,0.17012,0.0,279.787,6117.21,2.21562,1.15,0
9.057,1907.0,0.1968,0.01,10.9,5155.0,0.938,0.902,0
1.64,3.33,0.067,0.0,92.346,5309.0,0.79,0.883,0
5.52,26.1,0.75318,0.0,7.4,6146.0,1.26,1.17,0
2.58,7.18,0.07895,0.0,254.906,5634.0,0.91,0.98,0
3.0,53.9,0.4172,0.042,31.269,7500.0,1.57,1.59,0
4.0,6.0,0.7584,0.11,9.97,7500.0,1.57,1.59,0
3.05,9.53,0.07925,0.0,166.039,5661.0,0.9,0.87,0
3.3,10.9,0.07931,0.0,495.005,5933.0,1.59,1.21,0
2.95,9.01,0.09195,0.0,227.82,6310.0,1.29,1.23,0
2.85,8.5,0.26769,0.0,12.5,5927.0,1.05,1.04,0
1.25,2.1,0.04658,0.0,410.4,5927.0,1.05,1.04,0
2.25,5.69,0.16848,0.0,72.749,5809.0,1.37,1.05,0
3.22,10.5,0.04823,0.0,139.236,4996.0,0.78,0.85,0
4.08,15.6,0.12048,0.0,243.376,5816.0,1.34,1.06,0
3.06,9.59,0.06092,0.0,671.064,5785.0,1.08,0.99,0
2.49,6.76,0.03989,0.0,215.462,5009.0,0.79,0.86,0
3.08,9.69,0.1126,0.0,100.09,5837.0,1.09,1.03,0
2.07,4.94,0.0911,0.0,38.71,5240.0,0.79,0.87,0
2.71,7.8,0.1032,0.0,39.56,5210.0,0.8,0.85,0
2.12,5.14,0.09636,0.0,37.753,5247.0,0.81,0.86,0
1.88,3.94,0.05394,0.0,173.12,5194.0,0.89,0.88,0
2.71,14.61,0.08633,0.0,67.593,5194.0,0.89,0.88,0
2.04,7.93,0.23302,0.0,9.292,5194.0,0.89,0.88,0
2.78,8.15,0.06024,0.0,764.078,6322.0,1.34,1.25,0
2.5,6.8,0.08926,0.0,183.842,5802.0,1.09,1.01,0
2.36,6.17,0.25787,0.0,4.436,4871.0,0.72,0.75,0
3.21,10.4,0.19471,0.0,61.495,6346.0,1.47,1.28,0
2.28,5.82,0.09036,0.0,90.629,5668.0,0.87,0.96,0
2.68,7.65,0.21864,0.0,15.038,5444.0,0.88,0.91,0
2.77513568,8.12,0.03445,0.0,550.8,5422.0,0.887,0.874,0
7.72,46.1,0.12109,0.0,20.618,5014.0,0.76,0.82,0
2.579,9.77,0.05929,0.0,21.481,4095.6,0.618,0.607,0
2.444,8.38,0.07821,0.008,12.341,4095.6,0.618,0.607,0
1.6,235.982,0.031,0.0,64.39,4252.0,0.559,0.549,0
1.56,1.03815,0.116,0.0,6.063,4252.0,0.559,0.549,0
8.92,59.0,0.05191,0.0,312.514,5582.0,1.03,1.04,0
5.23,23.8,0.0427,0.0,310.021,5346.0,0.83,0.86,0
1.21936414,1.98,0.0614,0.0,108.13,5392.0,1.087,0.888,0
2.32,5.99,0.0747,0.0,62.926,5293.0,0.82,0.86,0
6.04,30.4,0.0457,0.0,1129.272,5834.0,1.11,1.09,0
3.03,9.43,0.0897,0.0,202.775,5744.0,0.96,0.98,0
2.17,5.35,0.0598,0.0,148.456,5312.0,0.83,0.87,0
15.984034,670.93913,0.0538,0.0,1822.758,6297.0,1.793,1.374,0
1.71,8.9,0.077,0.0,494.705,6225.0,1.58,1.24,0
2.17,8.2,0.087,0.0,388.444,6225.0,1.58,1.24,0
2.58,7.18,0.08361,0.0,193.68,5813.0,1.03,1.02,0
4.3,17.1,0.0627,0.0,324.856,5904.0,1.04,1.03,0
1.68119739,3.47,0.0467,0.0,683.84,5794.0,1.216,1.032,0
4.77,20.4,0.0535,0.0,859.509,6125.0,1.22,1.15,0
1.59,3.15,0.0646,0.0,5.991,3519.0,0.33,0.33,0
2.6,7.27,0.1445,0.0,3.641,3931.0,0.53,0.55,0
2.73,7.9,0.07437,0.0,330.547,6236.0,1.19,1.19,0
1.3,5.69692195,0.04781,0.0,877.327,6113.0,1.32,1.16,0
1.64,3.33,0.17274,0.0,60.372,6025.0,1.25,1.16,0
2.49,6.76,0.23702,0.0,28.481,6060.0,1.2,1.1,0
7.1,2.1,0.2514,0.04,10.119,6018.0,0.94,1.04,0
9.0,4.0,0.384,0.014,4.331,6018.0,0.94,1.04,0
9.7,7.6,0.509,0.008,2.466,6018.0,0.94,1.04,0
2.47,6.66,0.1352,0.0,114.389,5746.0,1.41,0.91,0
6.35,33.1,0.85672,0.0,4.208,5770.0,1.2,1.0,0
4.20964327,16.5,0.17177,0.0,101.6,5866.0,1.417,0.958,0
2.69,7.7,0.21395,0.0,32.329,5997.0,1.3,1.17,0
2.2,5.48,0.1779,0.0,36.527,5849.0,1.06,1.02,0
1.72,3.61,0.06559,0.0,506.412,6106.0,1.44,1.28,0
1.46,2.73,0.1333,0.0,47.97,5293.0,0.83,0.9,0
5.74,27.9,0.1992,0.0,174.58,7099.0,2.02,1.62,0
2.67,7.61,0.28682,0.0,10.555,5690.0,0.98,0.95,0
2.11,5.1,0.07996,0.0,133.317,5842.0,0.88,0.96,0
2.1,5.06,0.15932,0.0,19.87,5260.0,0.8,0.89,0
2.1,135.0,0.0637,0.0,22.72,4075.0,0.52,0.54,0
1.84,45.4,0.10379,0.012,8.55,4075.0,0.52,0.54,0
1.95,88.8775,0.182,0.0,2.945,4263.0,0.556,0.577,0
1.66,3.39,0.14628,0.0,59.77,6112.0,1.09,1.1,0
1.07,1.24,0.06035,0.0,351.69,6112.0,1.09,1.1,0
3.18,10.2,0.17116,0.0,160.612,6406.0,1.46,1.34,0
6.91,38.2,0.25029,0.0,63.855,6392.0,1.98,1.54,0
1.96,4.5,0.06159,0.0,149.135,5515.0,0.86,0.93,0
1.91,4.31,0.07955,0.0,434.237,6014.0,1.1,1.09,0
0.96,0.84,0.03046,0.0,2959.338,6014.0,1.1,1.09,0
2.63,7.41,0.14386,0.0,176.232,5573.0,1.15,0.95,0
1.99,4.62,0.06518,0.0,584.354,5894.0,1.14,1.15,0
2.84,8.45,0.11646,0.0,147.046,6388.0,1.45,1.28,0
2.08,4.98,0.14219,0.0,68.971,5807.0,1.06,1.01,0
1.86,4.12,0.0309,0.0,1808.41,6087.0,1.14,1.07,0
2.0,4.66,0.1075,0.0,149.42,6087.0,1.14,1.07,0
2.79502603,8.22,0.2134,0.0,37.92,6078.0,1.189,1.005,0
2.89,111.0,0.1361,0.0,60.997,5858.0,0.89,0.98,0
3.17,36.0,0.22091,0.0,23.176,5858.0,0.89,0.98,0
2.12,166.503,0.091,0.0,144.852,6085.0,0.958,0.966,0
3.01,9.32,0.21491,0.0,14.238,5697.0,0.89,0.97,0
2.78,8.15,0.17446,0.0,10.007,4893.0,0.75,0.78,0
2.57,7.13,0.10151,0.0,34.089,5192.0,0.79,0.87,0
3.38,11.4,0.16704,0.0,8.769,4758.0,0.72,0.78,0
2.24,5.65,0.1272,0.0,63.95,5884.0,0.98,1.05,0
1.227,2.02,0.0761,0.0,178.68,5936.0,0.965,1.075,0
2.36,6.17,0.06011,0.0,601.891,6123.0,1.27,1.18,0
3.1,9.8,0.02835,0.0,892.812,5524.0,0.89,0.92,0
1.41,2.57,0.04317,0.0,442.522,5763.0,0.99,1.07,0
2.215,12.9,0.3554,0.21,5.07,5534.0,0.8717,0.892,0
8.373123,308.2951,0.4988,0.39,3.681,5820.0,0.952,1.048,0
2.1,0.98,0.0619,0.022,12.357,3705.0,0.5,0.51,0
1.23,0.7,0.0809,0.0,3.07,3705.0,0.5,0.51,0
1.53,12.0946,0.126,0.0,3.425,4252.0,0.554,0.518,0
2.71,7.8,0.58822,0.0,4.525,5946.0,1.08,1.02,0
3.36,11.2,0.06447,0.0,1452.904,6166.0,2.06,1.41,0
1.57,3.09,0.10703,0.0,61.573,5526.0,0.9,0.93,0
2.5,6.8,0.1023,0.0,23.081,4671.0,0.67,0.7,0
2.12,5.14,0.15482,0.0,126.031,6206.0,1.22,1.16,0
2.69,7.7,0.11248,0.0,101.143,5882.0,1.07,1.04,0
7.0,39.1,0.0502,0.0,690.13,5967.0,1.15,1.11,0
4.0,15.1,0.058,0.0,87.713,4828.0,0.73,0.78,0
2.57,11.0,0.23236,0.0,9.549,5360.0,0.84,0.88,0
2.93,8.91,0.45332,0.0,2.51,5360.0,0.84,0.88,0
4.2,16.4,0.1575,0.0,27.93,5312.0,0.986,0.859,0
2.43,43.0,0.1593,0.0,6.642,4362.0,0.58,0.62,0
2.21,69.8,0.2095,0.0,3.84,4362.0,0.58,0.62,0
1.59,3.15,0.029,0.0,195.005,4503.0,0.619,0.631,0
1.55,3.02,0.048,0.0,73.157,4503.0,0.619,0.631,0
1.59,3.15,0.081,0.0,25.438,4503.0,0.619,0.631,0
4.42,17.9,0.0747,0.0,77.258,5322.0,0.83,0.87,0
2.73,7.9,0.0893,0.0,14.386,4286.0,0.63,0.65,0
3.95,14.8,0.0612,0.0,358.994,5863.0,1.04,1.03,0
4.74139884,116.00736855,0.04766,0.0,235.0,5191.0,0.902,0.889,0
11.57887706,2129.4503269,0.898,0.346,0.589,5191.0,0.902,0.889,1
4.29,17.0,0.03022,0.0,877.945,5447.0,0.92,0.93,0
2.83,8.4,0.1201,0.0,129.374,5894.0,1.04,1.03,0
2.24,5.65,0.09833,0.0,81.641,5740.0,0.98,1.0,0
2.67,7.61,0.0469,0.0,2885.663,6068.0,1.16,1.11,0
2.37,6.21,0.1759,0.0,15.227,5242.0,0.81,0.85,0
3.61,12.7,0.1277,0.0,42.543,5630.0,0.95,0.96,0
6.51,22.1,0.1028,0.04,819.245,4840.0,4.23,1.32,0
9.8,181.0,0.1652,0.0,317.206,4840.0,4.23,1.32,0
1.72,3.61,0.0899,0.17,2.46,3556.0,0.33,0.34,0
6.96,38.7,0.29256,0.0,7.565,5646.0,0.94,0.96,0
2.68,7.65,0.05947,0.0,183.166,5646.0,0.94,0.96,0
5.21,23.7,0.1333,0.0,67.435,5575.0,0.9,0.93,0
3.09,9.75,0.1418,0.0,18.738,5066.0,0.77,0.8,0
4.63,19.4,0.0484,0.0,389.404,5626.0,0.92,0.95,0
3.64,12.9,0.0501,0.0,301.46,5735.0,0.95,0.98,0
2.15,5.27,0.1247,0.0,16.879,5132.0,0.79,0.83,0
2.25,5.69,0.1229,0.0,26.137,5148.0,0.79,0.84,0
2.26,5.73,0.0794,0.0,8.37,3768.0,0.53,0.55,0
3.16,10.1,0.19784,0.0,19.314,5616.0,0.93,0.95,0
3.135,25.06,0.05988,0.0162,124.349,5187.9,0.826,0.859,0
2.196,6.86,0.09588,0.0725,48.574,5187.9,0.826,0.859,0
2.45,6.57,0.0497,0.0,214.04,5496.0,0.9,0.93,0
2.64,7.46,0.0546,0.0,219.036,5527.0,0.9,0.93,0
2.58,7.18,0.1192,0.0,26.889,5212.0,0.79,0.83,0
2.79,8.2,0.14527,0.0,46.44,5746.0,1.02,0.99,0
2.39,6.3,0.0723,0.0,120.47,5612.0,0.91,0.95,0
2.39,6.3,0.0788,0.0,141.987,5710.0,0.95,0.97,0
3.27,10.7,0.179,0.0,16.817,5672.0,0.97,0.99,0
2.55,7.04,0.1348,0.0,5.688,4984.0,0.73,0.78,0
2.0,4.66,0.0266,0.0,496.898,5334.0,0.83,0.87,0
2.0,4.66,0.0854,0.0,60.609,5636.0,0.96,0.99,0
2.78,35.5,0.09291,0.04,112.992,5843.0,1.03,0.95,0
2.86,53.0,0.12307,0.0,64.389,5843.0,1.03,0.95,0
2.94,245.343,0.236,0.0,18.244,6099.0,1.127,1.024,0
1.61,597.796,0.0533,0.0,511.6,6100.0,1.083,1.017,0
2.57,7.13,0.0683,0.0,24.063,4298.0,0.64,0.67,0
2.63,7.41,0.2259,0.0,12.39,5772.0,1.0,1.0,0
3.68,13.1,0.1254,0.0,25.056,5564.0,0.91,0.93,0
2.28,5.82,0.0689,0.0,178.699,5523.0,0.91,0.94,0
4.21,16.5,0.2281,0.0,76.339,6195.0,1.24,1.17,0
2.83,8.4,0.03841,0.0,489.149,5593.0,0.93,0.96,0
2.79,8.2,0.0331,0.0,705.051,5575.0,0.92,0.94,0
2.23,5.6,0.0952,0.0,70.965,5549.0,0.89,0.92,0
2.63,7.41,0.052,0.0,718.075,5835.0,1.0,1.01,0
2.27,5.77,0.1196,0.0,32.142,5296.0,0.83,0.88,0
1.11727238,1.45,0.0426,0.0,344.61,5372.0,0.916,0.832,0
1.1,4.1,0.09943,0.0,187.51,6074.0,0.94,1.04,0
1.98,3.81,0.13114,0.0,107.741,6074.0,0.94,1.04,0
4.02,15.2,0.0647,0.0,782.415,6000.0,1.15,1.1,0
3.39,11.4,0.3554,0.0,5.615,5677.0,0.94,0.97,0
2.39,6.3,0.0397,0.0,935.827,5913.0,1.04,1.04,0
2.87,8.6,0.1508,0.0,61.02,5967.0,1.1,1.08,0
2.18,5.39,0.1089,0.0,59.396,5485.0,0.87,0.91,0
3.708,17.4,0.1582,0.0,17.382,5138.5,0.821,0.93,0
1.009,3.3,0.0983,0.0,50.23,5138.5,0.821,0.93,0
3.46,11.8,0.15161,0.0,82.302,6267.0,1.32,1.21,0
2.37,6.21,0.10916,0.0,76.375,5683.0,0.95,0.97,0
